x        m             v        
28.43   28.045705187   1.002758990 
28.44   28.055732771   1.002757800 
28.45   28.065760343   1.002756610 
28.46   28.075787903   1.002755422 
28.47   28.085815452   1.002754234 
28.48   28.095842988   1.002753047 
28.49   28.105870513   1.002751862 
28.50   28.115898025   1.002750677 
28.51   28.125925526   1.002749493 
28.52   28.135953015   1.002748310 
28.53   28.145980492   1.002747128 
28.54   28.156007958   1.002745947 
28.55   28.166035411   1.002744767 
28.56   28.176062853   1.002743588 
28.57   28.186090283   1.002742410 
28.58   28.196117701   1.002741233 
28.59   28.206145108   1.002740056 
28.60   28.216172502   1.002738881 
28.61   28.226199885   1.002737706 
28.62   28.236227257   1.002736533 
28.63   28.246254616   1.002735360 
28.64   28.256281964   1.002734188 
28.65   28.266309300   1.002733018 
28.66   28.276336624   1.002731848 
28.67   28.286363937   1.002730679 
28.68   28.296391238   1.002729511 
28.69   28.306418527   1.002728344 
28.70   28.316445805   1.002727177 
28.71   28.326473071   1.002726012 
28.72   28.336500325   1.002724848 
28.73   28.346527567   1.002723684 
28.74   28.356554799   1.002722522 
28.75   28.366582018   1.002721360 
28.76   28.376609226   1.002720199 
28.77   28.386636422   1.002719040 
28.78   28.396663607   1.002717881 
28.79   28.406690780   1.002716723 
28.80   28.416717941   1.002715566 
28.81   28.426745091   1.002714409 
28.82   28.436772229   1.002713254 
28.83   28.446799356   1.002712100 
28.84   28.456826471   1.002710946 
28.85   28.466853575   1.002709794 
28.86   28.476880667   1.002708642 
28.87   28.486907748   1.002707491 
28.88   28.496934817   1.002706341 
28.89   28.506961875   1.002705192 
28.90   28.516988921   1.002704044 
28.91   28.527015955   1.002702897 
28.92   28.537042979   1.002701751 
28.93   28.547069990   1.002700605 
28.94   28.557096991   1.002699461 
28.95   28.567123980   1.002698317 
28.96   28.577150957   1.002697175 
28.97   28.587177923   1.002696033 
28.98   28.597204878   1.002694892 
28.99   28.607231821   1.002693752 
29.00   28.617258753   1.002692613 
29.01   28.627285673   1.002691474 
29.02   28.637312582   1.002690337 
29.03   28.647339480   1.002689200 
29.04   28.657366366   1.002688065 
29.05   28.667393241   1.002686930 
29.06   28.677420105   1.002685796 
29.07   28.687446957   1.002684663 
29.08   28.697473798   1.002683531 
29.09   28.707500628   1.002682400 
29.10   28.717527446   1.002681269 
29.11   28.727554253   1.002680140 
29.12   28.737581049   1.002679011 
29.13   28.747607833   1.002677884 
29.14   28.757634607   1.002676757 
29.15   28.767661369   1.002675631 
29.16   28.777688119   1.002674506 
29.17   28.787714859   1.002673381 
29.18   28.797741587   1.002672258 
29.19   28.807768304   1.002671135 
29.20   28.817795010   1.002670014 
29.21   28.827821704   1.002668893 
29.22   28.837848387   1.002667773 
29.23   28.847875060   1.002666654 
29.24   28.857901721   1.002665536 
29.25   28.867928370   1.002664418 
29.26   28.877955009   1.002663302 
29.27   28.887981636   1.002662186 
29.28   28.898008253   1.002661072 
29.29   28.908034858   1.002659958 
29.30   28.918061452   1.002658845 
29.31   28.928088035   1.002657733 
29.32   28.938114606   1.002656621 
29.33   28.948141167   1.002655511 
29.34   28.958167717   1.002654401 
29.35   28.968194255   1.002653292 
29.36   28.978220783   1.002652184 
29.37   28.988247299   1.002651077 
29.38   28.998273804   1.002649971 
29.39   29.008300298   1.002648866 
29.40   29.018326781   1.002647761 
29.41   29.028353254   1.002646658 
29.42   29.038379715   1.002645555 
29.43   29.048406165   1.002644453 
29.44   29.058432604   1.002643352 
29.45   29.068459032   1.002642251 
29.46   29.078485449   1.002641152 
29.47   29.088511855   1.002640053 
29.48   29.098538250   1.002638955 
29.49   29.108564634   1.002637858 
29.50   29.118591007   1.002636762 
29.51   29.128617369   1.002635667 
29.52   29.138643720   1.002634573 
29.53   29.148670061   1.002633479 
29.54   29.158696390   1.002632386 
29.55   29.168722708   1.002631294 
29.56   29.178749016   1.002630203 
29.57   29.188775312   1.002629113 
29.58   29.198801598   1.002628024 
29.59   29.208827873   1.002626935 
29.60   29.218854137   1.002625847 
29.61   29.228880390   1.002624760 
29.62   29.238906632   1.002623674 
29.63   29.248932863   1.002622589 
29.64   29.258959084   1.002621504 
29.65   29.268985293   1.002620421 
29.66   29.279011492   1.002619338 
29.67   29.289037680   1.002618256 
29.68   29.299063857   1.002617175 
29.69   29.309090024   1.002616094 
29.70   29.319116179   1.002615015 
29.71   29.329142324   1.002613936 
29.72   29.339168458   1.002612858 
29.73   29.349194581   1.002611781 
29.74   29.359220693   1.002610705 
29.75   29.369246795   1.002609629 
29.76   29.379272886   1.002608555 
29.77   29.389298966   1.002607481 
29.78   29.399325036   1.002606408 
29.79   29.409351094   1.002605336 
29.80   29.419377142   1.002604264 
29.81   29.429403180   1.002603194 
29.82   29.439429206   1.002602124 
29.83   29.449455222   1.002601055 
29.84   29.459481227   1.002599987 
29.85   29.469507222   1.002598919 
29.86   29.479533206   1.002597853 
29.87   29.489559179   1.002596787 
29.88   29.499585141   1.002595722 
29.89   29.509611093   1.002594658 
29.90   29.519637035   1.002593595 
29.91   29.529662965   1.002592532 
29.92   29.539688885   1.002591470 
29.93   29.549714795   1.002590410 
29.94   29.559740693   1.002589349 
29.95   29.569766582   1.002588290 
29.96   29.579792459   1.002587231 
29.97   29.589818326   1.002586174 
29.98   29.599844183   1.002585117 
29.99   29.609870029   1.002584061 
30.00   29.619895864   1.002583005 
30.01   29.629921689   1.002581951 
30.02   29.639947503   1.002580897 
30.03   29.649973307   1.002579844 
30.04   29.659999100   1.002578792 
30.05   29.670024883   1.002577740 
30.06   29.680050655   1.002576690 
30.07   29.690076416   1.002575640 
30.08   29.700102167   1.002574591 
30.09   29.710127908   1.002573542 
30.10   29.720153638   1.002572495 
30.11   29.730179358   1.002571448 
30.12   29.740205067   1.002570402 
30.13   29.750230766   1.002569357 
30.14   29.760256454   1.002568313 
30.15   29.770282132   1.002567269 
30.16   29.780307800   1.002566226 
30.17   29.790333457   1.002565184 
30.18   29.800359104   1.002564143 
30.19   29.810384740   1.002563103 
30.20   29.820410366   1.002562063 
30.21   29.830435981   1.002561024 
30.22   29.840461586   1.002559986 
30.23   29.850487181   1.002558949 
30.24   29.860512765   1.002557912 
30.25   29.870538339   1.002556876 
30.26   29.880563903   1.002555841 
30.27   29.890589456   1.002554807 
30.28   29.900614999   1.002553773 
30.29   29.910640531   1.002552741 
30.30   29.920666054   1.002551709 
30.31   29.930691565   1.002550677 
30.32   29.940717067   1.002549647 
30.33   29.950742558   1.002548617 
30.34   29.960768039   1.002547588 
30.35   29.970793510   1.002546560 
30.36   29.980818971   1.002545533 
30.37   29.990844421   1.002544506 
30.38   30.000869861   1.002543480 
30.39   30.010895290   1.002542455 
30.40   30.020920710   1.002541431 
30.41   30.030946119   1.002540407 
30.42   30.040971518   1.002539384 
30.43   30.050996907   1.002538362 
30.44   30.061022285   1.002537341 
30.45   30.071047654   1.002536320 
30.46   30.081073012   1.002535301 
30.47   30.091098360   1.002534281 
30.48   30.101123697   1.002533263 
30.49   30.111149025   1.002532246 
30.50   30.121174342   1.002531229 
30.51   30.131199649   1.002530213 
30.52   30.141224946   1.002529197 
30.53   30.151250233   1.002528183 
30.54   30.161275510   1.002527169 
30.55   30.171300777   1.002526156 
30.56   30.181326033   1.002525144 
30.57   30.191351280   1.002524132 
30.58   30.201376516   1.002523121 
30.59   30.211401742   1.002522111 
30.60   30.221426958   1.002521102 
30.61   30.231452164   1.002520093 
30.62   30.241477360   1.002519085 
30.63   30.251502546   1.002518078 
30.64   30.261527722   1.002517072 
30.65   30.271552887   1.002516066 
30.66   30.281578043   1.002515061 
30.67   30.291603188   1.002514057 
30.68   30.301628324   1.002513054 
30.69   30.311653450   1.002512051 
30.70   30.321678565   1.002511049 
30.71   30.331703671   1.002510048 
30.72   30.341728766   1.002509047 
30.73   30.351753851   1.002508048 
30.74   30.361778927   1.002507049 
30.75   30.371803992   1.002506050 
30.76   30.381829048   1.002505053 
30.77   30.391854094   1.002504056 
30.78   30.401879129   1.002503060 
30.79   30.411904155   1.002502065 
30.80   30.421929170   1.002501070 
30.81   30.431954176   1.002500076 
30.82   30.441979172   1.002499083 
30.83   30.452004158   1.002498090 
30.84   30.462029134   1.002497099 
30.85   30.472054100   1.002496108 
30.86   30.482079056   1.002495117 
30.87   30.492104002   1.002494128 
30.88   30.502128938   1.002493139 
30.89   30.512153865   1.002492151 
30.90   30.522178781   1.002491163 
30.91   30.532203688   1.002490177 
30.92   30.542228585   1.002489191 
30.93   30.552253472   1.002488205 
30.94   30.562278349   1.002487221 
30.95   30.572303216   1.002486237 
30.96   30.582328074   1.002485254 
30.97   30.592352921   1.002484271 
30.98   30.602377759   1.002483290 
30.99   30.612402587   1.002482309 
31.00   30.622427405   1.002481328 
31.01   30.632452214   1.002480349 
31.02   30.642477012   1.002479370 
31.03   30.652501801   1.002478392 
31.04   30.662526580   1.002477415 
31.05   30.672551350   1.002476438 
31.06   30.682576109   1.002475462 
31.07   30.692600859   1.002474486 
31.08   30.702625599   1.002473512 
31.09   30.712650329   1.002472538 
31.10   30.722675050   1.002471565 
31.11   30.732699760   1.002470592 
31.12   30.742724461   1.002469621 
31.13   30.752749153   1.002468649 
31.14   30.762773834   1.002467679 
31.15   30.772798506   1.002466709 
31.16   30.782823169   1.002465740 
31.17   30.792847821   1.002464772 
31.18   30.802872464   1.002463805 
31.19   30.812897097   1.002462838 
31.20   30.822921721   1.002461872 
31.21   30.832946335   1.002460906 
31.22   30.842970939   1.002459941 
31.23   30.852995533   1.002458977 
31.24   30.863020118   1.002458014 
31.25   30.873044694   1.002457051 
31.26   30.883069259   1.002456089 
31.27   30.893093816   1.002455128 
31.28   30.903118362   1.002454167 
31.29   30.913142899   1.002453207 
31.30   30.923167426   1.002452248 
31.31   30.933191944   1.002451289 
31.32   30.943216452   1.002450332 
31.33   30.953240950   1.002449374 
31.34   30.963265439   1.002448418 
31.35   30.973289919   1.002447462 
31.36   30.983314389   1.002446507 
31.37   30.993338849   1.002445552 
31.38   31.003363300   1.002444599 
31.39   31.013387741   1.002443646 
31.40   31.023412173   1.002442693 
31.41   31.033436595   1.002441742 
31.42   31.043461007   1.002440790 
31.43   31.053485411   1.002439840 
31.44   31.063509804   1.002438890 
31.45   31.073534188   1.002437941 
31.46   31.083558563   1.002436993 
31.47   31.093582928   1.002436046 
31.48   31.103607284   1.002435099 
31.49   31.113631630   1.002434152 
31.50   31.123655967   1.002433207 
31.51   31.133680294   1.002432262 
31.52   31.143704612   1.002431318 
31.53   31.153728921   1.002430374 
31.54   31.163753220   1.002429431 
31.55   31.173777509   1.002428489 
31.56   31.183801790   1.002427547 
31.57   31.193826060   1.002426606 
31.58   31.203850322   1.002425666 
31.59   31.213874574   1.002424727 
31.60   31.223898816   1.002423788 
31.61   31.233923049   1.002422849 
31.62   31.243947273   1.002421912 
31.63   31.253971488   1.002420975 
31.64   31.263995693   1.002420039 
31.65   31.274019888   1.002419103 
31.66   31.284044075   1.002418168 
31.67   31.294068252   1.002417234 
31.68   31.304092419   1.002416301 
31.69   31.314116578   1.002415368 
31.70   31.324140727   1.002414435 
31.71   31.334164867   1.002413504 
31.72   31.344188997   1.002412573 
31.73   31.354213118   1.002411643 
31.74   31.364237230   1.002410713 
31.75   31.374261332   1.002409784 
31.76   31.384285425   1.002408856 
31.77   31.394309509   1.002407928 
31.78   31.404333584   1.002407001 
31.79   31.414357649   1.002406075 
31.80   31.424381706   1.002405149 
31.81   31.434405752   1.002404224 
31.82   31.444429790   1.002403300 
31.83   31.454453818   1.002402376 
31.84   31.464477838   1.002401453 
31.85   31.474501847   1.002400531 
31.86   31.484525848   1.002399609 
31.87   31.494549840   1.002398688 
31.88   31.504573822   1.002397768 
31.89   31.514597795   1.002396848 
31.90   31.524621759   1.002395929 
31.91   31.534645714   1.002395010 
31.92   31.544669659   1.002394092 
31.93   31.554693595   1.002393175 
31.94   31.564717523   1.002392258 
31.95   31.574741441   1.002391343 
31.96   31.584765349   1.002390427 
31.97   31.594789249   1.002389513 
31.98   31.604813140   1.002388599 
31.99   31.614837021   1.002387685 
32.00   31.624860893   1.002386773 
32.01   31.634884757   1.002385861 
32.02   31.644908611   1.002384949 
32.03   31.654932456   1.002384038 
32.04   31.664956291   1.002383128 
32.05   31.674980118   1.002382219 
32.06   31.685003936   1.002381310 
32.07   31.695027744   1.002380402 
32.08   31.705051544   1.002379494 
32.09   31.715075334   1.002378587 
32.10   31.725099116   1.002377681 
32.11   31.735122888   1.002376775 
32.12   31.745146651   1.002375870 
32.13   31.755170405   1.002374966 
32.14   31.765194150   1.002374062 
32.15   31.775217886   1.002373159 
32.16   31.785241614   1.002372256 
32.17   31.795265332   1.002371354 
32.18   31.805289041   1.002370453 
32.19   31.815312741   1.002369552 
32.20   31.825336432   1.002368652 
32.21   31.835360114   1.002367753 
32.22   31.845383787   1.002366854 
32.23   31.855407451   1.002365956 
32.24   31.865431106   1.002365059 
32.25   31.875454752   1.002364162 
32.26   31.885478389   1.002363265 
32.27   31.895502017   1.002362370 
32.28   31.905525636   1.002361475 
32.29   31.915549247   1.002360580 
32.30   31.925572848   1.002359687 
32.31   31.935596440   1.002358794 
32.32   31.945620024   1.002357901 
32.33   31.955643599   1.002357009 
32.34   31.965667164   1.002356118 
32.35   31.975690721   1.002355227 
32.36   31.985714269   1.002354337 
32.37   31.995737808   1.002353448 
32.38   32.005761338   1.002352559 
32.39   32.015784859   1.002351671 
32.40   32.025808371   1.002350783 
32.41   32.035831874   1.002349896 
32.42   32.045855369   1.002349010 
32.43   32.055878855   1.002348124 
32.44   32.065902331   1.002347239 
32.45   32.075925799   1.002346355 
32.46   32.085949259   1.002345471 
32.47   32.095972709   1.002344587 
32.48   32.105996150   1.002343705 
32.49   32.116019583   1.002342823 
32.50   32.126043007   1.002341941 
32.51   32.136066422   1.002341060 
32.52   32.146089828   1.002340180 
32.53   32.156113225   1.002339301 
32.54   32.166136614   1.002338422 
32.55   32.176159994   1.002337543 
32.56   32.186183365   1.002336665 
32.57   32.196206727   1.002335788 
32.58   32.206230081   1.002334912 
32.59   32.216253425   1.002334036 
32.60   32.226276761   1.002333160 
32.61   32.236300089   1.002332286 
32.62   32.246323407   1.002331411 
32.63   32.256346717   1.002330538 
32.64   32.266370018   1.002329665 
32.65   32.276393310   1.002328792 
32.66   32.286416594   1.002327921 
32.67   32.296439869   1.002327049 
32.68   32.306463135   1.002326179 
32.69   32.316486392   1.002325309 
32.70   32.326509641   1.002324440 
32.71   32.336532881   1.002323571 
32.72   32.346556112   1.002322703 
32.73   32.356579335   1.002321835 
32.74   32.366602549   1.002320968 
32.75   32.376625754   1.002320102 
32.76   32.386648951   1.002319236 
32.77   32.396672139   1.002318371 
32.78   32.406695318   1.002317506 
32.79   32.416718489   1.002316642 
32.80   32.426741651   1.002315779 
32.81   32.436764805   1.002314916 
32.82   32.446787950   1.002314053 
32.83   32.456811086   1.002313192 
32.84   32.466834213   1.002312331 
32.85   32.476857332   1.002311470 
32.86   32.486880443   1.002310610 
32.87   32.496903545   1.002309751 
32.88   32.506926638   1.002308892 
32.89   32.516949722   1.002308034 
32.90   32.526972799   1.002307177 
32.91   32.536995866   1.002306320 
32.92   32.547018925   1.002305463 
32.93   32.557041975   1.002304608 
32.94   32.567065017   1.002303752 
32.95   32.577088050   1.002302898 
32.96   32.587111075   1.002302044 
32.97   32.597134091   1.002301190 
32.98   32.607157099   1.002300337 
32.99   32.617180098   1.002299485 
33.00   32.627203089   1.002298633 
33.01   32.637226071   1.002297782 
33.02   32.647249044   1.002296932 
33.03   32.657272009   1.002296082 
33.04   32.667294966   1.002295232 
33.05   32.677317914   1.002294383 
33.06   32.687340854   1.002293535 
33.07   32.697363785   1.002292687 
33.08   32.707386707   1.002291840 
33.09   32.717409621   1.002290994 
33.10   32.727432527   1.002290148 
33.11   32.737455424   1.002289303 
33.12   32.747478313   1.002288458 
33.13   32.757501194   1.002287614 
33.14   32.767524065   1.002286770 
33.15   32.777546929   1.002285927 
33.16   32.787569784   1.002285084 
33.17   32.797592631   1.002284242 
33.18   32.807615469   1.002283401 
33.19   32.817638299   1.002282560 
33.20   32.827661120   1.002281720 
33.21   32.837683933   1.002280880 
33.22   32.847706738   1.002280041 
33.23   32.857729534   1.002279203 
33.24   32.867752322   1.002278365 
33.25   32.877775101   1.002277527 
33.26   32.887797872   1.002276690 
33.27   32.897820635   1.002275854 
33.28   32.907843389   1.002275018 
33.29   32.917866135   1.002274183 
33.30   32.927888873   1.002273349 
33.31   32.937911602   1.002272515 
33.32   32.947934323   1.002271681 
33.33   32.957957036   1.002270848 
33.34   32.967979740   1.002270016 
33.35   32.978002436   1.002269184 
33.36   32.988025124   1.002268353 
33.37   32.998047803   1.002267522 
33.38   33.008070474   1.002266692 
33.39   33.018093137   1.002265863 
33.40   33.028115792   1.002265034 
33.41   33.038138438   1.002264205 
33.42   33.048161076   1.002263377 
33.43   33.058183705   1.002262550 
33.44   33.068206327   1.002261723 
33.45   33.078228940   1.002260897 
33.46   33.088251545   1.002260072 
33.47   33.098274141   1.002259246 
33.48   33.108296730   1.002258422 
33.49   33.118319310   1.002257598 
33.50   33.128341882   1.002256774 
33.51   33.138364445   1.002255952 
33.52   33.148387001   1.002255129 
33.53   33.158409548   1.002254307 
33.54   33.168432087   1.002253486 
33.55   33.178454618   1.002252666 
33.56   33.188477140   1.002251845 
33.57   33.198499654   1.002251026 
33.58   33.208522161   1.002250207 
33.59   33.218544659   1.002249388 
33.60   33.228567148   1.002248570 
33.61   33.238589630   1.002247753 
33.62   33.248612103   1.002246936 
33.63   33.258634569   1.002246120 
33.64   33.268657026   1.002245304 
33.65   33.278679475   1.002244489 
33.66   33.288701916   1.002243674 
33.67   33.298724348   1.002242860 
33.68   33.308746773   1.002242046 
33.69   33.318769189   1.002241233 
33.70   33.328791598   1.002240421 
33.71   33.338813998   1.002239609 
33.72   33.348836390   1.002238798 
33.73   33.358858774   1.002237987 
33.74   33.368881149   1.002237176 
33.75   33.378903517   1.002236367 
33.76   33.388925877   1.002235557 
33.77   33.398948228   1.002234749 
33.78   33.408970572   1.002233940 
33.79   33.418992907   1.002233133 
33.80   33.429015234   1.002232326 
33.81   33.439037554   1.002231519 
33.82   33.449059865   1.002230713 
33.83   33.459082168   1.002229907 
33.84   33.469104463   1.002229102 
33.85   33.479126750   1.002228298 
33.86   33.489149029   1.002227494 
33.87   33.499171300   1.002226691 
33.88   33.509193563   1.002225888 
33.89   33.519215818   1.002225086 
33.90   33.529238064   1.002224284 
33.91   33.539260303   1.002223483 
33.92   33.549282534   1.002222682 
33.93   33.559304757   1.002221882 
33.94   33.569326972   1.002221082 
33.95   33.579349179   1.002220283 
33.96   33.589371377   1.002219484 
33.97   33.599393568   1.002218686 
33.98   33.609415751   1.002217889 
33.99   33.619437926   1.002217092 
34.00   33.629460093   1.002216295 
34.01   33.639482252   1.002215499 
34.02   33.649504403   1.002214704 
34.03   33.659526546   1.002213909 
34.04   33.669548681   1.002213114 
34.05   33.679570808   1.002212320 
34.06   33.689592927   1.002211527 
34.07   33.699615039   1.002210734 
34.08   33.709637142   1.002209942 
34.09   33.719659238   1.002209150 
34.10   33.729681325   1.002208359 
34.11   33.739703405   1.002207568 
34.12   33.749725477   1.002206778 
34.13   33.759747540   1.002205988 
34.14   33.769769596   1.002205199 
34.15   33.779791644   1.002204410 
34.16   33.789813685   1.002203622 
34.17   33.799835717   1.002202835 
34.18   33.809857741   1.002202048 
34.19   33.819879758   1.002201261 
34.20   33.829901766   1.002200475 
34.21   33.839923767   1.002199689 
34.22   33.849945760   1.002198904 
34.23   33.859967745   1.002198120 
34.24   33.869989723   1.002197336 
34.25   33.880011692   1.002196552 
34.26   33.890033654   1.002195769 
34.27   33.900055607   1.002194987 
34.28   33.910077553   1.002194205 
34.29   33.920099492   1.002193423 
34.30   33.930121422   1.002192642 
34.31   33.940143344   1.002191862 
34.32   33.950165259   1.002191082 
34.33   33.960187166   1.002190302 
34.34   33.970209065   1.002189524 
34.35   33.980230956   1.002188745 
34.36   33.990252840   1.002187967 
34.37   34.000274716   1.002187190 
34.38   34.010296584   1.002186413 
34.39   34.020318444   1.002185637 
34.40   34.030340297   1.002184861 
34.41   34.040362141   1.002184085 
34.42   34.050383978   1.002183311 
34.43   34.060405808   1.002182536 
34.44   34.070427629   1.002181762 
34.45   34.080449443   1.002180989 
34.46   34.090471249   1.002180216 
34.47   34.100493047   1.002179444 
34.48   34.110514838   1.002178672 
34.49   34.120536621   1.002177901 
34.50   34.130558396   1.002177130 
34.51   34.140580163   1.002176360 
34.52   34.150601923   1.002175590 
34.53   34.160623675   1.002174820 
34.54   34.170645419   1.002174052 
34.55   34.180667156   1.002173283 
34.56   34.190688885   1.002172515 
34.57   34.200710606   1.002171748 
34.58   34.210732320   1.002170981 
34.59   34.220754026   1.002170215 
34.60   34.230775724   1.002169449 
34.61   34.240797415   1.002168684 
34.62   34.250819098   1.002167919 
34.63   34.260840773   1.002167155 
34.64   34.270862441   1.002166391 
34.65   34.280884101   1.002165627 
34.66   34.290905754   1.002164865 
34.67   34.300927398   1.002164102 
34.68   34.310949036   1.002163340 
34.69   34.320970665   1.002162579 
34.70   34.330992287   1.002161818 
34.71   34.341013902   1.002161058 
34.72   34.351035508   1.002160298 
34.73   34.361057108   1.002159538 
34.74   34.371078699   1.002158779 
34.75   34.381100283   1.002158021 
34.76   34.391121860   1.002157263 
34.77   34.401143428   1.002156505 
34.78   34.411164990   1.002155748 
34.79   34.421186543   1.002154992 
34.80   34.431208089   1.002154236 
34.81   34.441229628   1.002153480 
34.82   34.451251159   1.002152725 
34.83   34.461272683   1.002151971 
34.84   34.471294199   1.002151217 
34.85   34.481315707   1.002150463 
34.86   34.491337208   1.002149710 
34.87   34.501358701   1.002148958 
34.88   34.511380187   1.002148206 
34.89   34.521401665   1.002147454 
34.90   34.531423136   1.002146703 
34.91   34.541444599   1.002145952 
34.92   34.551466055   1.002145202 
34.93   34.561487503   1.002144452 
34.94   34.571508944   1.002143703 
34.95   34.581530377   1.002142954 
34.96   34.591551803   1.002142206 
34.97   34.601573222   1.002141458 
34.98   34.611594632   1.002140711 
34.99   34.621616036   1.002139964 
35.00   34.631637432   1.002139218 
35.01   34.641658820   1.002138472 
35.02   34.651680201   1.002137726 
35.03   34.661701575   1.002136982 
35.04   34.671722941   1.002136237 
35.05   34.681744299   1.002135493 
35.06   34.691765651   1.002134750 
35.07   34.701786994   1.002134007 
35.08   34.711808331   1.002133264 
35.09   34.721829660   1.002132522 
35.10   34.731850981   1.002131780 
35.11   34.741872295   1.002131039 
35.12   34.751893602   1.002130299 
35.13   34.761914901   1.002129559 
35.14   34.771936193   1.002128819 
35.15   34.781957478   1.002128080 
35.16   34.791978755   1.002127341 
35.17   34.802000024   1.002126603 
35.18   34.812021287   1.002125865 
35.19   34.822042542   1.002125127 
35.20   34.832063789   1.002124391 
35.21   34.842085030   1.002123654 
35.22   34.852106262   1.002122918 
35.23   34.862127488   1.002122183 
35.24   34.872148706   1.002121448 
35.25   34.882169917   1.002120713 
35.26   34.892191120   1.002119979 
35.27   34.902212316   1.002119246 
35.28   34.912233505   1.002118513 
35.29   34.922254687   1.002117780 
35.30   34.932275861   1.002117048 
35.31   34.942297028   1.002116316 
35.32   34.952318187   1.002115585 
35.33   34.962339339   1.002114854 
35.34   34.972360484   1.002114124 
35.35   34.982381622   1.002113394 
35.36   34.992402752   1.002112664 
35.37   35.002423875   1.002111935 
35.38   35.012444991   1.002111207 
35.39   35.022466099   1.002110479 
35.40   35.032487200   1.002109751 
35.41   35.042508294   1.002109024 
35.42   35.052529381   1.002108297 
35.43   35.062550460   1.002107571 
35.44   35.072571532   1.002106846 
35.45   35.082592597   1.002106120 
35.46   35.092613655   1.002105396 
35.47   35.102634705   1.002104671 
35.48   35.112655748   1.002103947 
35.49   35.122676784   1.002103224 
35.50   35.132697813   1.002102501 
35.51   35.142718834   1.002101778 
35.52   35.152739848   1.002101056 
35.53   35.162760855   1.002100335 
35.54   35.172781855   1.002099614 
35.55   35.182802847   1.002098893 
35.56   35.192823833   1.002098173 
35.57   35.202844811   1.002097453 
35.58   35.212865782   1.002096733 
35.59   35.222886746   1.002096015 
35.60   35.232907702   1.002095296 
35.61   35.242928651   1.002094578 
35.62   35.252949594   1.002093861 
35.63   35.262970529   1.002093144 
35.64   35.272991457   1.002092427 
35.65   35.283012377   1.002091711 
35.66   35.293033291   1.002090995 
35.67   35.303054197   1.002090280 
35.68   35.313075096   1.002089565 
35.69   35.323095988   1.002088851 
35.70   35.333116873   1.002088137 
35.71   35.343137751   1.002087423 
35.72   35.353158622   1.002086710 
35.73   35.363179485   1.002085998 
35.74   35.373200342   1.002085285 
35.75   35.383221191   1.002084574 
35.76   35.393242033   1.002083862 
35.77   35.403262868   1.002083152 
35.78   35.413283696   1.002082441 
35.79   35.423304517   1.002081731 
35.80   35.433325331   1.002081022 
35.81   35.443346138   1.002080313 
35.82   35.453366937   1.002079604 
35.83   35.463387730   1.002078896 
35.84   35.473408515   1.002078188 
35.85   35.483429293   1.002077481 
35.86   35.493450065   1.002076774 
35.87   35.503470829   1.002076068 
35.88   35.513491586   1.002075362 
35.89   35.523512336   1.002074657 
35.90   35.533533079   1.002073952 
35.91   35.543553815   1.002073247 
35.92   35.553574544   1.002072543 
35.93   35.563595266   1.002071839 
35.94   35.573615981   1.002071136 
35.95   35.583636689   1.002070433 
35.96   35.593657390   1.002069731 
35.97   35.603678083   1.002069029 
35.98   35.613698770   1.002068327 
35.99   35.623719450   1.002067626 
36.00   35.633740123   1.002066925 
36.01   35.643760788   1.002066225 
36.02   35.653781447   1.002065525 
36.03   35.663802099   1.002064826 
36.04   35.673822744   1.002064127 
36.05   35.683843381   1.002063428 
36.06   35.693864012   1.002062730 
36.07   35.703884636   1.002062033 
36.08   35.713905253   1.002061336 
36.09   35.723925863   1.002060639 
36.10   35.733946466   1.002059943 
36.11   35.743967062   1.002059247 
36.12   35.753987651   1.002058551 
36.13   35.764008233   1.002057856 
36.14   35.774028808   1.002057162 
36.15   35.784049376   1.002056467 
36.16   35.794069937   1.002055774 
36.17   35.804090491   1.002055080 
36.18   35.814111039   1.002054388 
36.19   35.824131579   1.002053695 
36.20   35.834152113   1.002053003 
36.21   35.844172639   1.002052311 
36.22   35.854193159   1.002051620 
36.23   35.864213672   1.002050930 
36.24   35.874234177   1.002050239 
36.25   35.884254676   1.002049549 
36.26   35.894275168   1.002048860 
36.27   35.904295654   1.002048171 
36.28   35.914316132   1.002047482 
36.29   35.924336603   1.002046794 
36.30   35.934357068   1.002046106 
36.31   35.944377525   1.002045419 
36.32   35.954397976   1.002044732 
36.33   35.964418420   1.002044046 
36.34   35.974438857   1.002043360 
36.35   35.984459287   1.002042674 
36.36   35.994479711   1.002041989 
36.37   36.004500127   1.002041304 
36.38   36.014520537   1.002040620 
36.39   36.024540939   1.002039936 
36.40   36.034561335   1.002039252 
36.41   36.044581724   1.002038569 
36.42   36.054602107   1.002037886 
36.43   36.064622482   1.002037204 
36.44   36.074642851   1.002036522 
36.45   36.084663213   1.002035841 
36.46   36.094683568   1.002035160 
36.47   36.104703916   1.002034479 
36.48   36.114724257   1.002033799 
36.49   36.124744592   1.002033119 
36.50   36.134764920   1.002032440 
36.51   36.144785241   1.002031761 
36.52   36.154805555   1.002031083 
36.53   36.164825862   1.002030404 
36.54   36.174846163   1.002029727 
36.55   36.184866457   1.002029050 
36.56   36.194886744   1.002028373 
36.57   36.204907024   1.002027696 
36.58   36.214927298   1.002027020 
36.59   36.224947565   1.002026345 
36.60   36.234967825   1.002025669 
36.61   36.244988078   1.002024995 
36.62   36.255008325   1.002024320 
36.63   36.265028564   1.002023646 
36.64   36.275048798   1.002022973 
36.65   36.285069024   1.002022300 
